workload,binding_pair,source_id,op_identity,op_type,launches_256,launches_512,cycles_256,cycles_512,separable,observed_direction,tail_in_op_256,tail_in_op_512,vela_cycles_256,vela_cycles_512,ublock_256,ublock_512,block_256,block_512,stripes_256,stripes_512,cascade_256,cascade_512,UBLOCK_CHANGED,BLOCK_CONFIG_CHANGED,TILE_GEOMETRY_CHANGED,MEMORY_PLACEMENT_CHANGED,COMMAND_OR_PASS_STRUCTURE_CHANGED,active_512,sram_rd_512,sram_wr_512,ext_rd_512,ext_wr_512,active_256,sram_rd_256,sram_wr_256,ext_rd_256,ext_wr_256
yolo-fastest_192_face_v4,B-frozen,22,Conv2D|48x48x32|1x1|21,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,22993,11764,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 16, 32] IFM[1, 4, 16, 16]","OFM[1, 8, 16, 32] IFM[1, 8, 16, 16]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]","IFM[1, 48, 48, 8] OFM[1, 48, 48, 32]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,24,DepthwiseConv2D|24x24x32|1x1|23,DepthwiseConv2D,1,1,5015,3015,1,IMPROVE,0,0,8687,5606,"[1, 2, 16]","[2, 2, 16]","OFM[16, 12, 16] IFM[1, 34, 26, 16]","OFM[14, 12, 16] IFM[1, 30, 26, 16]","IFM[1, 48, 48, 32] OFM[1, 24, 24, 32]","IFM[1, 48, 48, 32] OFM[1, 24, 24, 32]",0,0,1,1,0,0,0,3014,2853,871,76,0,5014,3872,1373,82,0
yolo-fastest_192_face_v4,B-frozen,25,Conv2D|24x24x8|1x1|24,Conv2D,1,1,1015,2015,1,REGRESS,0,0,2767,2827,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 16]","OFM[1, 8, 24, 16] IFM[1, 8, 24, 16]","IFM[1, 24, 24, 32] OFM[1, 24, 24, 8]","IFM[1, 24, 24, 32] OFM[1, 24, 24, 8]",0,0,1,1,0,0,0,2014,1322,1002,82,0,1014,472,432,77,0
yolo-fastest_192_face_v4,B-frozen,26,Conv2D|24x24x48|1x1|25,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,14056,4275,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 8, 48] IFM[1, 5, 8, 16]","OFM[1, 8, 24, 16] IFM[1, 8, 24, 16]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,27,DepthwiseConv2D|24x24x48|1x1|26,DepthwiseConv2D,1,1,8015,4015,1,IMPROVE,0,0,11498,5939,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,4014,1925,1717,106,0,8014,2411,1796,107,0
yolo-fastest_192_face_v4,B-frozen,28,Conv2D|24x24x8|1x1|27,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3343,2684,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 8]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,29,Add|24x24x8|1x1|28,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,30,Conv2D|24x24x48|1x1|29,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,14056,4275,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 8, 48] IFM[1, 5, 8, 16]","OFM[1, 8, 24, 16] IFM[1, 8, 24, 16]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,31,DepthwiseConv2D|24x24x48|1x1|30,DepthwiseConv2D,1,1,8015,3015,1,IMPROVE,0,0,11498,5939,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,3014,924,1553,94,0,8014,2475,1789,90,0
yolo-fastest_192_face_v4,B-frozen,32,Conv2D|24x24x8|1x1|31,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3343,2684,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 8]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 8]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,33,Add|24x24x8|1x1|32,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,34,Conv2D|24x24x48|1x1|33,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,14056,4275,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 8, 48] IFM[1, 5, 8, 16]","OFM[1, 8, 24, 16] IFM[1, 8, 24, 16]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 8] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,35,DepthwiseConv2D|24x24x48|1x1|34,DepthwiseConv2D,1,1,7015,3015,1,IMPROVE,0,0,11498,5939,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 48]",0,0,1,1,0,0,0,3014,986,1579,209,0,7014,2045,1552,0,0
yolo-fastest_192_face_v4,B-frozen,36,Conv2D|24x24x16|1x1|35,Conv2D,1,1,,3015,0,NOT_SEPARATED,0,0,3790,3007,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 48] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,3014,2587,1046,132,0,,,,,
yolo-fastest_192_face_v4,B-frozen,37,Conv2D|24x24x96|1x1|36,Conv2D,1,1,14015,7015,1,IMPROVE,0,0,17449,15625,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,2631,3635,143,0,14014,3286,3471,119,0
yolo-fastest_192_face_v4,B-frozen,38,DepthwiseConv2D|24x24x96|1x1|37,DepthwiseConv2D,1,1,15015,7015,1,IMPROVE,0,0,21866,11123,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,3070,3246,216,0,15014,3844,3519,160,0
yolo-fastest_192_face_v4,B-frozen,39,Conv2D|24x24x16|1x1|38,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,5727,3776,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,40,Add|24x24x16|1x1|39,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,41,Conv2D|24x24x96|1x1|40,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,17449,15625,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,42,DepthwiseConv2D|24x24x96|1x1|41,DepthwiseConv2D,1,1,14015,7015,1,IMPROVE,0,0,21866,11123,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,3056,3084,8,0,14014,3567,3420,224,0
yolo-fastest_192_face_v4,B-frozen,43,Conv2D|24x24x16|1x1|42,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,5727,3776,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,44,Add|24x24x16|1x1|43,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,45,Conv2D|24x24x96|1x1|44,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,17449,15625,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,46,DepthwiseConv2D|24x24x96|1x1|45,DepthwiseConv2D,1,1,14015,7015,1,IMPROVE,0,0,21866,11123,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,3067,3249,217,0,14014,3429,3286,92,0
yolo-fastest_192_face_v4,B-frozen,47,Conv2D|24x24x16|1x1|46,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,5727,3776,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,48,Add|24x24x16|1x1|47,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,49,Conv2D|24x24x96|1x1|48,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,17449,15625,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,50,DepthwiseConv2D|24x24x96|1x1|49,DepthwiseConv2D,1,1,14015,7015,1,IMPROVE,0,0,21866,11123,"[1, 2, 16]","[2, 2, 16]","OFM[21, 12, 16] IFM[1, 24, 14, 16]","OFM[40, 12, 16] IFM[1, 42, 14, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,3040,3302,216,0,14014,3321,3276,8,0
yolo-fastest_192_face_v4,B-frozen,51,Conv2D|24x24x16|1x1|50,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,5727,3776,"[1, 4, 8]","[2, 2, 16]","OFM[1, 5, 24, 16] IFM[1, 5, 24, 64]","OFM[1, 4, 24, 16] IFM[1, 4, 24, 64]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]","IFM[1, 24, 24, 96] OFM[1, 24, 24, 16]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,52,Add|24x24x16|1x1|51,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,53,Conv2D|24x24x96|1x1|52,Conv2D,1,1,15015,7015,1,IMPROVE,0,0,17449,15625,"[1, 4, 8]","[2, 2, 16]","OFM[1, 8, 8, 32] IFM[1, 8, 8, 16]","OFM[1, 6, 12, 48] IFM[1, 6, 12, 16]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]","IFM[1, 24, 24, 16] OFM[1, 24, 24, 96]",0,0,1,1,0,0,0,7014,2465,3549,291,0,15014,3879,3676,220,0
yolo-fastest_192_face_v4,B-frozen,55,DepthwiseConv2D|12x12x96|1x1|54,DepthwiseConv2D,1,1,,3015,0,NOT_SEPARATED,0,0,6518,4295,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 26, 26, 16]","OFM[12, 12, 16] IFM[1, 26, 26, 16]","IFM[1, 24, 24, 96] OFM[1, 12, 12, 96]","IFM[1, 24, 24, 96] OFM[1, 12, 12, 96]",0,0,1,0,0,0,0,3014,2996,720,47,0,,,,,
yolo-fastest_192_face_v4,B-frozen,56,Conv2D|12x12x24|1x1|55,Conv2D,1,1,,2015,0,NOT_SEPARATED,0,0,2595,1916,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 64]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 64]","IFM[1, 12, 12, 96] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 96] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,2014,972,312,257,0,,,,,
yolo-fastest_192_face_v4,B-frozen,57,Conv2D|12x12x136|1x1|56,Conv2D,2,1,6030,7015,1,REGRESS,0,0,10467,5887,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,1,0,1,7014,1344,1495,707,0,6028,1597,1364,268,0
yolo-fastest_192_face_v4,B-frozen,58,DepthwiseConv2D|12x12x136|1x1|57,DepthwiseConv2D,1,1,6015,4015,1,IMPROVE,0,0,8477,4969,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 14, 14, 16]","OFM[12, 12, 48] IFM[1, 14, 14, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,4014,819,1055,347,0,6014,1193,1480,305,0
yolo-fastest_192_face_v4,B-frozen,59,Conv2D|12x12x24|1x1|58,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3280,2380,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,60,Add|12x12x24|1x1|59,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,61,Conv2D|12x12x136|1x1|60,Conv2D,1,1,6015,7015,1,REGRESS,0,0,10467,5887,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,7014,1066,1312,938,0,6014,1423,1460,259,0
yolo-fastest_192_face_v4,B-frozen,62,DepthwiseConv2D|12x12x136|1x1|61,DepthwiseConv2D,1,1,6015,4015,1,IMPROVE,0,0,8477,4969,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 14, 14, 16]","OFM[12, 12, 48] IFM[1, 14, 14, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,4014,635,1272,86,0,6014,1159,1791,611,0
yolo-fastest_192_face_v4,B-frozen,63,Conv2D|12x12x24|1x1|62,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3280,2380,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,64,Add|12x12x24|1x1|63,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,65,Conv2D|12x12x136|1x1|64,Conv2D,1,1,6015,7015,1,REGRESS,0,0,10467,5887,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,7014,1236,1397,948,0,6014,1444,1408,226,0
yolo-fastest_192_face_v4,B-frozen,66,DepthwiseConv2D|12x12x136|1x1|65,DepthwiseConv2D,1,1,6015,4015,1,IMPROVE,0,0,8477,4969,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 14, 14, 16]","OFM[12, 12, 48] IFM[1, 14, 14, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,4014,624,1184,161,0,6014,1139,1838,655,0
yolo-fastest_192_face_v4,B-frozen,67,Conv2D|12x12x24|1x1|66,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3280,2380,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,68,Add|12x12x24|1x1|67,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,69,Conv2D|12x12x136|1x1|68,Conv2D,1,1,6015,8015,1,REGRESS,0,0,10467,5887,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,8014,1312,1450,955,0,6014,1442,1376,220,0
yolo-fastest_192_face_v4,B-frozen,70,DepthwiseConv2D|12x12x136|1x1|69,DepthwiseConv2D,1,1,6015,4015,1,IMPROVE,0,0,8477,4969,"[1, 2, 16]","[2, 2, 16]","OFM[12, 12, 16] IFM[1, 14, 14, 16]","OFM[12, 12, 48] IFM[1, 14, 14, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 136]",0,0,1,1,0,0,0,4014,653,1137,254,0,6014,1135,1468,254,0
yolo-fastest_192_face_v4,B-frozen,71,Conv2D|12x12x24|1x1|70,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,3280,2380,"[1, 4, 8]","[2, 2, 16]","OFM[1, 4, 12, 24] IFM[1, 4, 12, 64]","OFM[1, 6, 12, 32] IFM[1, 6, 12, 64]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]","IFM[1, 12, 12, 136] OFM[1, 12, 12, 24]",0,0,1,1,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,72,Add|12x12x24|1x1|71,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,73,Conv2D|12x12x136|1x1|72,Conv2D,2,1,7015,8015,1,REGRESS,0,0,10467,5887,"[1, 4, 8]","[2, 2, 16]","OFM[1, 10, 12, 16] IFM[1, 10, 12, 16]","OFM[1, 10, 12, 32] IFM[1, 10, 12, 16]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]","IFM[1, 12, 12, 24] OFM[1, 12, 12, 136]",0,0,1,1,1,0,1,8014,1344,1368,975,0,7014,2201,1516,311,0
yolo-fastest_192_face_v4,B-frozen,75,DepthwiseConv2D|6x6x136|1x1|74,DepthwiseConv2D,1,1,2015,3015,1,REGRESS,0,0,3937,3744,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 64] IFM[1, 13, 13, 64]","OFM[6, 6, 64] IFM[1, 13, 13, 64]","IFM[1, 12, 12, 136] OFM[1, 6, 6, 136]","IFM[1, 12, 12, 136] OFM[1, 6, 6, 136]",0,0,1,0,0,0,0,3014,324,252,516,0,2014,796,262,197,0
yolo-fastest_192_face_v4,B-frozen,76,Conv2D|6x6x48|1x1|75,Conv2D,1,1,2015,1015,1,IMPROVE,0,0,2233,1621,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 136] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 136] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,1014,108,108,35,0,2014,108,138,532,0
yolo-fastest_192_face_v4,B-frozen,77,Conv2D|6x6x224|1x1|76,Conv2D,1,1,3015,6015,1,REGRESS,0,0,5031,5353,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,504,540,1105,0,3014,504,506,788,0
yolo-fastest_192_face_v4,B-frozen,78,DepthwiseConv2D|6x6x224|1x1|77,DepthwiseConv2D,1,1,3015,5015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,5014,325,468,128,0,3014,612,468,491,0
yolo-fastest_192_face_v4,B-frozen,79,Conv2D|6x6x48|1x1|78,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,80,Add|6x6x48|1x1|79,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,81,Conv2D|6x6x224|1x1|80,Conv2D,1,1,3015,6015,1,REGRESS,0,0,5031,5353,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,496,504,928,0,3014,504,606,1137,0
yolo-fastest_192_face_v4,B-frozen,82,DepthwiseConv2D|6x6x224|1x1|81,DepthwiseConv2D,1,1,3015,6015,1,REGRESS,0,0,5887,5911,"[1, 2, 16]","[2, 2, 16]","OFM[6, 6, 112] IFM[1, 8, 8, 128]","OFM[6, 6, 128] IFM[1, 8, 8, 128]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,713,504,582,0,3014,383,396,206,0
yolo-fastest_192_face_v4,B-frozen,83,Conv2D|6x6x48|1x1|82,Conv2D,1,1,,,0,NOT_SEPARATED,0,0,2760,1801,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]","IFM[1, 6, 6, 224] OFM[1, 6, 6, 48]",0,0,1,0,0,0,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,84,Add|6x6x48|1x1|83,Add,1,1,,,0,NOT_SEPARATED,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,
yolo-fastest_192_face_v4,B-frozen,85,Conv2D|6x6x224|1x1|84,Conv2D,1,1,3015,6015,1,REGRESS,0,0,5031,5353,"[2, 2, 8]","[2, 2, 16]","OFM[1, 6, 6, 48] IFM[1, 6, 6, 64]","OFM[1, 6, 6, 112] IFM[1, 6, 6, 64]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]","IFM[1, 6, 6, 48] OFM[1, 6, 6, 224]",0,0,1,1,0,0,0,6014,497,504,971,0,3014,504,600,1071,0
